OID_,ObjectId,ogcfid,typ_opatre,rok_realiz,delka,datum_expo,GlobalID,SHAPE_Leng,point_x1,point_x2,point_y1,point_y2
554,555,59,Vyhrazený jízdní pruh pro cyklisty - V14,2010,59.790000915527344,04/11/2022 00:00:00,{0F9B355E-190D-4C37-84D7-305E930DD98E},0.000818188633666,16.563521095999999,16.562704361000002,49.178261552999999,49.178228496999999
555,556,92,Piktogramový koridor pro cyklisty - V20,2014,273.269989013671875,04/11/2022 00:00:00,{3822F6DD-C770-4A64-B099-7EEEBB650DDC},0.002484962546480,16.594801878999998,16.595149106000001,49.182385840999999,49.179949473000001
556,557,91,Piktogramový koridor pro cyklisty - V20,2014,72.400001525878906,04/11/2022 00:00:00,{F63653BF-09EA-4D87-96CA-F4C823E6693E},0.000655508185254,16.595091936999999,16.594990560999999,49.184196407999998,49.183548788000003
557,558,89,Piktogramový koridor pro cyklisty - V20,2014,208.190002441406250,04/11/2022 00:00:00,{F5C907F5-B3CE-4B98-932E-12087E8B43A1},0.001893926658479,16.594952111000001,16.595186855000001,49.186635523000000,49.184780031000003
558,559,88,Piktogramový koridor pro cyklisty - V20,2014,16.420000076293945,04/11/2022 00:00:00,{93C54165-78E6-4450-A46B-BCD52F88DFE6},0.000148508474871,16.595177414999998,16.595197885000001,49.184723073999997,49.184870105999998
559,560,83,Piktogramový koridor pro cyklisty - V20,2014,54.900001525878906,04/11/2022 00:00:00,{DB98B01A-A12D-42E6-B7D3-F57EC223C8CD},0.000502081602684,16.595330986000000,16.595210226999999,49.179220022999999,49.179707366000002
560,561,82,Stezka pro chodce a cyklisty (nedělená) - C9,2005,170.699996948242188,04/11/2022 00:00:00,{1208DA5D-0D9B-4CF7-83BE-CFE38844F163},0.002327006431406,16.599033401000000,16.601349482000000,49.177728971999997,49.177954086000000
561,562,81,Piktogramový koridor pro cyklisty - V20,1994,33.610000610351562,04/11/2022 00:00:00,{5CB5BBBD-86DF-4BEB-A4ED-EAF24F25B3B1},0.000369750167066,16.595898392999999,16.596175128999999,49.177420488999999,49.177606722999997
562,563,80,Piktogramový koridor pro cyklisty - V20,1994,34.459999084472656,04/11/2022 00:00:00,{7C03E3E6-06C8-469E-82AF-4BB716CB8A33},0.000351670662057,16.596077071000000,16.595866974000000,49.177735458000001,49.177462984000002
563,564,79,Stezka pro chodce a cyklisty (nedělená) - C9,1994,117.470001220703125,04/11/2022 00:00:00,{7207FBBE-AE1D-46A7-9FFC-78C8DE1C18AE},0.001224026171131,16.596871972999999,16.596054294999998,49.178719362000002,49.177810031999996
564,565,78,Stezka pro chodce a cyklisty (nedělená) - C9,1994,380.130004882812500,04/11/2022 00:00:00,{A340E31D-1789-4636-AD8F-171BBF44290F},0.004119817468247,16.594421650000001,16.591416971000001,49.175618526999997,49.172883665999997
565,566,76,Vyhrazený jízdní pruh pro cyklisty - V14,2013,34.139999389648438,04/11/2022 00:00:00,{EF9AA0F7-E156-4B88-84D6-FF438613E90F},0.000465804165755,16.586017415000001,16.585553658999999,49.196460060000000,49.196459724000000
566,567,90,Ostatní,2014,31.909999847412109,04/11/2022 00:00:00,{7030E6BF-F6B3-4CAF-A792-F3B2D6EF9D8B},0.000288975899119,16.595139527000001,16.595093940000002,49.184494287000000,49.184208933000001
567,568,431,Vjezd cyklistům povolen,2018,264.359985351562500,04/11/2022 00:00:00,{6A97153D-4078-4457-AD71-E4F81099D829},0.003223745675197,16.643901075999999,16.646516894000001,49.132218145000003,49.133522003000003
568,569,29,Stezka pro chodce a cyklisty (nedělená) - C9,2012,1194.479980468750000,04/11/2022 00:00:00,{1F8064C2-C9B9-4734-AFB1-DC13D8D2A02F},0.014245675854113,16.656367194000001,16.668691523000000,49.182100503000001,49.175362696000001
569,570,28,"Vyhrazený pruh pro taxi, cyklo, bus",2016,28.959999084472656,04/11/2022 00:00:00,{5BD7A98B-93B7-4800-B9B4-03510A3F0BEE},0.002785823224536,16.671858700000001,16.674293910999999,49.180707308999999,49.179354328000002
570,571,541,Zákaz vjezdu všech motorových vozidel - B11,2015,1366.150024414062500,04/11/2022 00:00:00,{C2A7EF1C-E55B-463D-8650-81FEB78A9852},0.017498511828512,16.662556245000001,16.678922969999999,49.123793640000002,49.119514881000001
571,572,25,Piktogramový koridor pro cyklisty - V20,2016,153.050003051757812,04/11/2022 00:00:00,{13CABEB9-F892-44E5-8451-531EED8EFF10},0.001829295856653,16.669607039999999,16.671202745999999,49.181965624000000,49.181071199000002
572,573,22,Stezka pro chodce a cyklisty (nedělená) - C9,2006,515.640014648437500,04/11/2022 00:00:00,{C683F10F-74E1-402F-A27C-EAD297BABF8A},0.005523975329311,16.678753209000000,16.682713415999999,49.169137732999999,49.172964933000003
573,574,12,Stezka pro cyklisty - C8,2002,58.990001678466797,04/11/2022 00:00:00,{5C940FE4-6210-4260-BCCB-1F4F18FF3A30},0.000772879196129,16.587306187999999,16.588050046999999,49.220668678000003,49.220878478000003
574,575,542,Zákaz vjezdu všech motorových vozidel - B11,2015,639.409973144531250,04/11/2022 00:00:00,{42091D27-0CFD-4D37-A0AD-FF72DD0FE520},0.006902375504425,16.674520842000000,16.677915115000001,49.125319290000000,49.121465989999997
575,576,543,Zákaz vjezdu všech motorových vozidel - B11,2011,1386.290039062500000,04/11/2022 00:00:00,{72FDD9F0-D3D1-4EA6-A671-3E064331F849},0.014827814314582,16.677645320000000,16.681279082000000,49.136144446000003,49.146280757000000
576,577,544,Zákaz vjezdu všech motorových vozidel - B11,2015,166.490005493164062,04/11/2022 00:00:00,{B484B60D-F2B5-482D-B91D-A2EB66328271},0.001912740432612,16.626003377000000,16.627165241000000,49.142363250000002,49.143246499000000
577,578,545,Zákaz vjezdu všech motorových vozidel - B11,2008,1249.689941406250000,04/11/2022 00:00:00,{62CDAFE4-60DA-46A0-9E6E-B0E22D64F508},0.015451108554272,16.633697307999999,16.647133872000001,49.117808937000000,49.112768154999998
578,579,546,Zákaz vjezdu všech motorových vozidel - B11,2002,270.850006103515625,04/11/2022 00:00:00,{4D9E56F7-2E60-4286-9BA8-11664F86FD9A},0.002630070257863,16.577943459000000,16.576707633000002,49.208408499999997,49.206257106000002
579,580,547,Zákaz vjezdu všech motorových vozidel - B11,2002,181.440002441406250,04/11/2022 00:00:00,{FC1A7193-A9A8-4A21-990D-A642F8075607},0.001810854348895,16.576897590000002,16.577633803000001,49.206195448000003,49.207638519000000
580,581,251,Vyhrazený jízdní pruh pro cyklisty - V14,2017,9.909999847412109,04/11/2022 00:00:00,{060CF817-68C9-4C49-8646-E7AE435B3040},0.000172028087723,16.551352314999999,16.551182823000001,49.211738494999999,49.211709065000001
581,582,347,Vjezd cyklistům povolen,2015,59.060001373291016,04/11/2022 00:00:00,{967999F5-9C8B-46B8-87FB-C2568D97ECF4},0.000729308778677,16.607018582999999,16.607679144999999,49.196242288999997,49.196539067000003
582,583,432,Vjezd cyklistům povolen,2018,777.250000000000000,04/11/2022 00:00:00,{549F1A13-779D-4493-ABE9-7499872A5CDF},0.007801142763871,16.653048317000000,16.650801566999998,49.137077363000003,49.143320682000002
583,584,445,Stezka pro chodce a cyklisty (nedělená) - C9,2017,54.990001678466797,04/11/2022 00:00:00,{EE616399-D4C2-46D2-B17E-045440C85874},0.000574835994266,16.643496101000000,16.643110237999998,49.201839694000000,49.202262910000002
584,585,446,Stezka pro chodce a cyklisty (nedělená) - C9,2017,98.110000610351562,04/11/2022 00:00:00,{194C4579-7AF6-4FDE-AB00-BA2C9D64329E},0.001132981712289,16.642104985000000,16.642601264000000,49.201434677000002,49.202032043000003
585,586,337,Jízda cyklistů v protisměru - E12,2012,284.760009765625000,04/11/2022 00:00:00,{A9F34C7E-13AF-4E50-B3C9-500E83F91954},0.002335390551651,16.562841740000000,16.564411298000000,49.264467594999999,49.265942236999997
586,587,278,Jízda cyklistů v protisměru - E12,2002,173.320007324218750,04/11/2022 00:00:00,{6B670F01-8AF3-49D2-ACBE-99DBF81E74FB},0.002316601130657,16.595602217000000,16.593334003999999,49.222455611000001,49.221984829000000
587,588,277,Jízda cyklistů v protisměru - E12,2002,126.769996643066406,04/11/2022 00:00:00,{0CD9E7E3-8137-479B-A177-1D0F1158683C},0.001669559744362,16.593334003999999,16.591727207000002,49.221984829000000,49.221609688000001
588,589,276,Jízda cyklistů v protisměru - E12,2002,196.509994506835938,04/11/2022 00:00:00,{AE0DC8E0-D572-4160-97B9-3D79FB9EE315},0.002577705106071,16.588324149000002,16.590807724000001,49.220955783999997,49.221646014999997
589,590,249,Jízda cyklistů v protisměru - E12,2014,74.680000305175781,04/11/2022 00:00:00,{22196C6D-3B48-4478-844E-A96AD4730AE6},0.000945287144430,16.500110389000000,16.500990830999999,49.216087289999997,49.215743212000000
590,591,453,Vjezd cyklistům povolen,2015,78.120002746582031,04/11/2022 00:00:00,{7C4D958A-0CC6-4F9D-90C2-B06D071DC300},0.001032941735716,16.611841356999999,16.610839750000000,49.197305694000001,49.197076379999999
591,592,452,Vjezd cyklistům povolen,2015,17.149999618530273,04/11/2022 00:00:00,{F55CA92A-C35C-4094-9B80-A80340F2C6BF},0.000234946732484,16.609071001000000,16.609305707000001,49.196646297999997,49.196656931000000
592,593,298,Jízda cyklistů v protisměru (piktogram),2014,130.990005493164062,04/11/2022 00:00:00,{BF7C6159-E249-489F-A262-552BD977F5EF},0.001463042934469,16.616998838000001,16.615582747000001,49.190578836000000,49.190863993999997
593,594,152,Jízda cyklistů v protisměru - E12,2014,153.330001831054688,04/11/2022 00:00:00,{5DE77FA5-FC1D-4510-90A5-6BD196737CFD},0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
594,595,299,Piktogramový koridor pro cyklisty - V20,2014,132.759994506835938,04/11/2022 00:00:00,{08619BE4-4F2C-4DBE-A0E0-961AF185A774},0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
595,596,218,Úsek byl zrušen,2014,55.509998321533203,04/11/2022 00:00:00,{6EC60022-0BB6-40DA-B94D-1F40066E9761},0.000760834164235,16.615477244000001,16.614716888000000,49.190860233000002,49.190833263999998
